label_raw,text,label_ocean,key
Assertiveness,Speak up confidently even in difficult situations,E,1
Assertiveness,Confidently express their opinions,E,1
Assertiveness,Be a strong advocate for assertive leadership,E,1
Assertiveness,Make decisions quickly,E,1
Assertiveness,Confidently express personal opinions,E,1
Assertiveness,Guide the team with assertive insight,E,1
Assertiveness,Naturally lead the group with confidence,E,1
Assertiveness,Confidently express opinions and make decisions,E,1
Assertiveness,Speak up during meetings to share your ideas,E,1
Assertiveness,Be a leader in assertive environments,E,1
Assertiveness,Speak up for your beliefs,E,1
Assertiveness,Confidently express your opinions and beliefs,E,1
Assertiveness,Confidently express your opinions in group discussions,E,1
Assertiveness,Express opinions confidently,E,1
Assertiveness,Confidently express their opinions in group settings,E,1
Assertiveness,Confidently express opinions and beliefs,E,1
Assertiveness,Confidently express opinions,E,1
Assertiveness,Speak my mind without hesitation,E,1
Assertiveness,Speak up confidently in meetings,E,1
Assertiveness,Take charge in group situations,E,1
Assertiveness,Speak up decisively in meetings,E,1
Assertiveness,Confidently express opinions in group settings,E,1
Assertiveness,Speak up when they disagree,E,1
Assertiveness,Confident in making decisions,E,1
Assertiveness,Confront challenges head-on,E,1
Assertiveness,Express your opinions with confidence,E,1
Assertiveness,Confidently voice your opinions in group discussions,E,1
Assertiveness,Speak up in meetings to share your ideas,E,1
Assertiveness,Speak confidently in front of large groups,E,1
Assertiveness,Confidently express your opinions even in challenging situations,E,1
Assertiveness,Be a champion of assertive innovation,E,1
Assertiveness,Confidently express your own opinions,E,1
Assertiveness,Speak up to share their opinions,E,1
Assertiveness,Stand firm in negotiations,E,1
Assertiveness,Speak up in group discussions,E,1
Assertiveness,Speak confidently in challenging situations,E,1
Assertiveness,Willing to speak up in challenging situations,E,1
Assertiveness,Confidently express disagreement,E,1
Assertiveness,Speak up to express your ideas confidently,E,1
Assertiveness,Confidently express your needs,E,1
Assertiveness,Confidently express your opinions in group settings,E,1
Assertiveness,Stand firm in my decisions,E,1
Assertiveness,Express your opinions confidently in groups,E,1
Assertiveness,Confidently take charge in group settings,E,1
Assertiveness,Stand firm on personal beliefs,E,1
Assertiveness,Take decisive actions in challenging situations,E,1
Assertiveness,Naturally step into leadership roles,E,1
Assertiveness,Confidently lead others,E,1
Assertiveness,Confidently express their own opinions even in challenging situations,E,1
Assertiveness,Confidently express your needs and desires,E,1
Assertiveness,Comfortably express your opinions,E,1
Assertiveness,Frequently take charge in group settings,E,1
Assertiveness,Step forward and lead the way,E,1
Assertiveness,Persuade others to see your point of view,E,1
Assertiveness,Have a talent for taking charge in group settings,E,1
Assertiveness,Take charge of situations confidently,E,1
Assertiveness,Comfortable taking charge in group settings,E,1
Assertiveness,Take charge in group settings,E,1
Assertiveness,Take the lead in decision-making,E,1
Assertiveness,Confidently express opinions and ideas,E,1
Assertiveness,Push yourself to achieve ambitious goals,E,1
Assertiveness,Make decisions with confidence,E,1
Assertiveness,Confidently express your opinions without hesitation,E,1
Assertiveness,Take charge when a situation requires leadership,E,1
Assertiveness,Confidently voice your opinions,E,1
Assertiveness,Speak up even when their opinion is unpopular,E,1
Assertiveness,Confidently express their opinions even in challenging situations,E,1
Assertiveness,Confidently express my opinions even in challenging situations,E,1
Assertiveness,Easily express opinions in group settings,E,1
Assertiveness,Can confidently express disagreement in group discussions,E,1
Assertiveness,Naturally take charge in group settings,E,1
Assertiveness,Confidently voice your opinions in group settings,E,1
Assertiveness,Speak up in meetings without hesitation,E,1
Assertiveness,Speak up in meetings,E,1
Assertiveness,Confidently express your opinion without hesitation,E,1
Assertiveness,Take charge during challenging situations,E,1
Assertiveness,Take the lead in group situations,E,1
Assertiveness,Express opinions confidently in group settings,E,1
Assertiveness,Take the initiative in group settings,E,1
Assertiveness,Speak up even when opinions differ,E,1
Assertiveness,Express your opinions boldly,E,1
Assertiveness,Feel comfortable leading group discussions,E,1
Assertiveness,Challenge established norms,E,1
Assertiveness,Confidently voice opinions in group settings,E,1
Assertiveness,Take charge in group discussions,E,1
Assertiveness,Speak up confidently even in challenging situations,E,1
Assertiveness,Speak up confidently when expressing your opinions,E,1
Assertiveness,Enjoy taking charge of situations,E,1
Assertiveness,Lead conversations with confidence,E,1
Assertiveness,Confidently express opinions even in challenging situations,E,1
Assertiveness,Confidently lead discussions,E,1
Assertiveness,Confidently step into leadership roles,E,1
Assertiveness,Are confident in leading group discussions,E,1
Assertiveness,Confidently voice their opinions,E,1
Assertiveness,Often step forward to make decisions,E,1
Assertiveness,Speak up when others are silent,E,1
Assertiveness,Take initiative in group settings,E,1
Assertiveness,Comfortably express your opinions in discussions,E,1
Assertiveness,Speak up when something feels wrong,E,1
Assertiveness,Boldly express their opinions even in challenging situations,E,1
Assertiveness,Feel comfortable leading a group discussion,E,1
Assertiveness,Stand up for your beliefs confidently,E,1
Assertiveness,Confidently share your opinions in group discussions,E,1
Assertiveness,Take charge of organizing group activities,E,1
Assertiveness,Express opinions confidently without hesitation,E,1
Assertiveness,Stand up for myself,E,1
Assertiveness,Take charge of situations with confidence,E,1
Assertiveness,Speak my mind openly,E,1
Assertiveness,Confidently take charge in challenging situations,E,1
Assertiveness,Confidently express opinions without hesitation,E,1
Assertiveness,Express your needs confidently,E,1
Assertiveness,Readily express their opinions,E,1
Assertiveness,Stand firm in your beliefs,E,1
Assertiveness,Speak your mind boldly,E,1
Assertiveness,Express opinions confidently and directly,E,1
Assertiveness,Take charge in group activities,E,1
Assertiveness,Speak up for what they believe in,E,1
Assertiveness,Comfortably take charge in group situations,E,1
Assertiveness,Take charge of situations effortlessly,E,1
Assertiveness,Easily persuade others to see my point of view,E,1
Assertiveness,Confidently stand your ground in challenging situations,E,1
Assertiveness,Comfortably take charge in group settings,E,1
Assertiveness,Speak their mind without hesitation,E,1
Assertiveness,Express your opinion confidently,E,1
Assertiveness,Take charge when the situation demands it,E,1
Assertiveness,Confidently express your own opinions even amid disagreement,E,1
Assertiveness,Take charge in decision-making situations,E,1
Assertiveness,Feel comfortable taking charge in group settings,E,1
Assertiveness,Take charge when situations become chaotic,E,1
Assertiveness,Speak up confidently even in tough situations,E,1
Assertiveness,Step forward to lead in uncertain situations,E,1
Assertiveness,Speak up when necessary,E,1
Assertiveness,Speak up to ensure your opinions are heard,E,1
Assertiveness,Comfortably express your opinions in group settings,E,1
Assertiveness,Speak up for themselves,E,1
Cheerfulness,Rarely smile at strangers,E,-1
Cheerfulness,Find it hard to laugh at myself,E,-1
Cheerfulness,Seldom crack a joke,E,-1
Cheerfulness,Do not enjoy being the life of the party,E,-1
Cheerfulness,Often appear serious and somber,E,-1
Cheerfulness,Avoid playful banter,E,-1
Cheerfulness,Rarely find humor in everyday situations,E,-1
Cheerfulness,Do not make playful gestures,E,-1
Cheerfulness,Dislike participating in lighthearted activities,E,-1
Cheerfulness,Hardly ever laugh at comedies,E,-1
Cheerfulness,Struggle to maintain a positive demeanor,E,-1
Cheerfulness,Rarely engage in playful teasing,E,-1
Cheerfulness,Find it difficult to lighten the mood,E,-1
Cheerfulness,Do not often feel joyous,E,-1
Cheerfulness,Rarely experience fits of giggles,E,-1
Cheerfulness,Seldom enjoy light-hearted conversations,E,-1
Cheerfulness,Do not often express happiness outwardly,E,-1
Cheerfulness,Find it hard to join in on laughter,E,-1
Cheerfulness,Seldom bring cheer to others,E,-1
Cheerfulness,Do not often engage in playful interactions,E,-1
Cheerfulness,Rarely feel uplifted by small joys,E,-1
Cheerfulness,Struggle to find humor during tough times,E,-1
Cheerfulness,Do not find joy in simple pleasures,E,-1
Cheerfulness,Seldom act on spontaneous joy,E,-1
Cheerfulness,Do not frequently smile,E,-1
Cheerfulness,Rarely feel a sense of glee,E,-1
Cheerfulness,Do not often indulge in humor,E,-1
Cheerfulness,Find it hard to maintain a cheerful attitude,E,-1
Cheerfulness,Rarely make light of situations,E,-1
Cheerfulness,Do not typically bring a jovial spirit,E,-1
Cheerfulness,Find it challenging to be upbeat,E,-1
Cheerfulness,Seldom feel like laughing,E,-1
Cheerfulness,Do not often experience bursts of laughter,E,-1
Cheerfulness,Rarely engage in cheerful chatter,E,-1
Cheerfulness,Do not often see the lighter side of things,E,-1
Cheerfulness,Seldom exude a happy-go-lucky vibe,E,-1
Cheerfulness,Rarely display lightheartedness,E,-1
Cheerfulness,Do not often participate in jovial activities,E,-1
Cheerfulness,Seldom find humor in life's quirks,E,-1
Cheerfulness,Rarely engage in light-hearted fun,E,-1
Cheerfulness,Do not typically bring a smile to others,E,-1
Cheerfulness,Struggle to keep a cheerful mindset,E,-1
Cheerfulness,Rarely feel like spreading cheer,E,-1
Cheerfulness,Do not often feel light-hearted,E,-1
Cheerfulness,Seldom enjoy a good laugh,E,-1
Cheerfulness,Rarely feel buoyant,E,-1
Cheerfulness,Do not often exude cheer,E,-1
Cheerfulness,Find it difficult to be jovial,E,-1
Cheerfulness,Seldom engage in mirthful activities,E,-1
Cheerfulness,Do not often see the humor in things,E,-1
Cheerfulness,Rarely feel like making others laugh,E,-1
Cheerfulness,Do not often find humor in adversity,E,-1
Cheerfulness,Seldom find joy in small victories,E,-1
Cheerfulness,Rarely engage in spirited discussions,E,-1
Cheerfulness,Do not typically enjoy playful exchanges,E,-1
Cheerfulness,Find it hard to be light-hearted,E,-1
Cheerfulness,Seldom feel a sense of delight,E,-1
Cheerfulness,Do not often indulge in joyous moments,E,-1
Cheerfulness,Rarely feel like cheering others up,E,-1
Cheerfulness,Do not often engage in light-hearted banter,E,-1
Cheerfulness,Seldom find amusement in simple things,E,-1
Cheerfulness,Rarely feel cheerful,E,-1
Cheerfulness,Do not often enjoy humor,E,-1
Cheerfulness,Find it hard to express joy,E,-1
Cheerfulness,Seldom feel like smiling,E,-1
Cheerfulness,Do not often feel a sense of brightness,E,-1
Cheerfulness,Rarely make others laugh,E,-1
Cheerfulness,Do not often bring a sense of fun,E,-1
Cheerfulness,Seldom feel a sense of mirth,E,-1
Cheerfulness,Rarely engage in humorous activities,E,-1
Cheerfulness,Do not typically display a cheerful demeanor,E,-1
Cheerfulness,Find it challenging to be merry,E,-1
Cheerfulness,Seldom feel buoyant,E,-1
Cheerfulness,Do not often enjoy light-hearted moments,E,-1
Cheerfulness,Rarely feel like joining in laughter,E,-1
Cheerfulness,Do not often partake in joviality,E,-1
Cheerfulness,Seldom find joy in little things,E,-1
Cheerfulness,Rarely bring a sense of joy,E,-1
Cheerfulness,Do not typically feel upbeat,E,-1
Cheerfulness,Tend to see the bright side of things,E,1
Cheerfulness,Seldom feel joyful,E,-1
Cheerfulness,Do not often engage in playful activities,E,-1
Cheerfulness,Rarely feel like laughing out loud,E,-1
Cheerfulness,Do not often bring a sense of levity,E,-1
Cheerfulness,Seldom feel a sense of humor,E,-1
Cheerfulness,Rarely engage in happy exchanges,E,-1
Cheerfulness,Do not typically find joy in humor,E,-1
Cheerfulness,Find it challenging to be cheerful,E,-1
Cheerfulness,Seldom indulge in joyous laughter,E,-1
Cheerfulness,Do not often feel a sense of exuberance,E,-1
Cheerfulness,Rarely experience levity,E,-1
Cheerfulness,Do not often bring a sense of playfulness,E,-1
Cheerfulness,Seldom enjoy a good chuckle,E,-1
Cheerfulness,Rarely feel like sharing laughter,E,-1
Cheerfulness,Do not typically feel merry,E,-1
Cheerfulness,Find it hard to be joyous,E,-1
Cheerfulness,Seldom feel a sense of laughter,E,-1
Cheerfulness,Do not often enjoy engaging in humor,E,-1
Cheerfulness,Rarely feel like spreading joy,E,-1
Cheerfulness,Do not often engage in cheerful interactions,E,-1
Cheerfulness,Seldom find humor in mundane tasks,E,-1
Cheerfulness,Rarely bring a sense of delight,E,-1
Cheerfulness,Do not typically feel like laughing,E,-1
Cheerfulness,Find it challenging to be playful,E,-1
Cheerfulness,Seldom feel a sense of cheer,E,-1
Cheerfulness,Do not often engage in joyful discussions,E,-1
Cheerfulness,Rarely feel like making others smile,E,-1
Cheerfulness,Do not often bring a sense of gaiety,E,-1
Cheerfulness,Seldom find joy in laughter,E,-1
Cheerfulness,Rarely feel like being humorous,E,-1
Cheerfulness,Do not typically feel like having fun,E,-1
Cheerfulness,Find it hard to be happy,E,-1
Cheerfulness,Seldom feel a sense of amusement,E,-1
Cheerfulness,Do not often engage in light-heartedness,E,-1
Cheerfulness,Rarely feel like being jovial,E,-1
Cheerfulness,Do not often bring a sense of mirth,E,-1
Cheerfulness,Seldom find humor in little things,E,-1
Cheerfulness,Rarely engage in cheerful banter,E,-1
Cheerfulness,Do not typically find delight in humor,E,-1
Cheerfulness,Find it challenging to be gleeful,E,-1
Cheerfulness,Seldom feel a sense of gaiety,E,-1
Cheerfulness,Do not often enjoy merry moments,E,-1
Cheerfulness,Rarely feel like experiencing joy,E,-1
Cheerfulness,Do not often bring a sense of amusement,E,-1
Cheerfulness,Seldom find humor in daily life,E,-1
Cheerfulness,Rarely feel like engaging in humor,E,-1
Cheerfulness,Do not typically feel like laughing with others,E,-1
Cheerfulness,Find it hard to be lively,E,-1
Cheerfulness,Rarely smile or laugh,E,-1
Cheerfulness,Do not often enjoy playful moments,E,-1
Cheerfulness,Rarely feel like being upbeat,E,-1
Cheerfulness,Do not often bring a sense of joyfulness,E,-1
Cheerfulness,Seldom find joy in the ordinary,E,-1
Cheerfulness,Rarely engage in joyful banter,E,-1
Cheerfulness,Do not typically find humor in conversations,E,-1
Cheerfulness,Find it challenging to be spirited,E,-1
Cheerfulness,Seldom feel a sense of joy,E,-1
Cheerfulness,Do not often enjoy engaging in lightheartedness,E,-1
Cheerfulness,Rarely feel like being cheerful,E,-1
Cheerfulness,Do not often bring a sense of cheeriness,E,-1
Cheerfulness,Seldom find humor in interactions,E,-1
Cheerfulness,Rarely feel like engaging in gaiety,E,-1
Cheerfulness,Do not typically feel like being merry,E,-1
Cheerfulness,Find it hard to be radiant,E,-1
Cheerfulness,Rarely find reasons to smile,E,-1
Cheerfulness,Do not often enjoy happy exchanges,E,-1
Cheerfulness,Rarely feel like spreading laughter,E,-1
Cheerfulness,Do not often bring a sense of brightness,E,-1
Cheerfulness,Seldom find humor in social settings,E,-1
Cheerfulness,Rarely engage in lighthearted exchanges,E,-1
Cheerfulness,Do not typically find joy in the everyday,E,-1
Cheerfulness,Lack enthusiasm in social gatherings,E,-1
Cheerfulness,Seldom feel a sense of jubilance,E,-1
Cheerfulness,Do not often enjoy participating in humor,E,-1
Cheerfulness,Rarely feel like being lively,E,-1
Cheerfulness,Do not often bring a sense of funniness,E,-1
Cheerfulness,Seldom find humor in events,E,-1
Cheerfulness,Rarely feel like engaging in amusement,E,-1
Cheerfulness,Do not typically feel like being joyous,E,-1
Cheerfulness,Tend to focus on the negative side of situations,E,-1
Cheerfulness,Seldom feel a sense of jubilation,E,-1
Cheerfulness,Often find the silver lining in situations,E,1
Cheerfulness,Rarely feel like being animated,E,-1
Cheerfulness,Tend not to dwell on negativity,E,-1
Cheerfulness,Seldom find humor in simple moments,E,-1
Cheerfulness,Rarely engage in spirited interactions,E,-1
Cheerfulness,Do not typically find joy in laughter,E,-1
Cheerfulness,Find it challenging to be buoyant,E,-1
Cheerfulness,Seldom feel a sense of elation,E,-1
Cheerfulness,Do not often enjoy engaging in joviality,E,-1
Cheerfulness,Rarely feel like being vibrant,E,-1
Cheerfulness,Do not often bring a sense of happiness,E,-1
Cheerfulness,Seldom find humor in ordinary events,E,-1
Cheerfulness,Rarely feel like engaging in delight,E,-1
Cheerfulness,Do not typically feel like being radiant,E,-1
Cheerfulness,Rarely find humor in situations,E,-1
Cheerfulness,Seldom feel a sense of merriment,E,-1
Cheerfulness,Rarely display a positive outlook,E,-1
Cheerfulness,Rarely feel like being joyful,E,-1
Cheerfulness,Do not often bring a sense of jubilation,E,-1
Cheerfulness,Struggle to maintain a positive outlook,E,-1
Cheerfulness,Rarely engage in lively exchanges,E,-1
Cheerfulness,Do not typically find joy in mirth,E,-1
Cheerfulness,Find it hard to smile,E,-1
Cheerfulness,Seldom feel a sense of buoyancy,E,-1
Cheerfulness,Do not often enjoy engaging in mirth,E,-1
Cheerfulness,Rarely feel like being spirited,E,-1
Cheerfulness,Do not often bring a sense of joviality,E,-1
Cheerfulness,Seldom find humor in the everyday,E,-1
Cheerfulness,Rarely feel like engaging in joy,E,-1
Cheerfulness,Do not typically feel like being elated,E,-1
Cheerfulness,Find it hard to be merry,E,-1
Cheerfulness,Seldom feel a sense of exuberance,E,-1
Cheerfulness,Do not often enjoy engaging in gaiety,E,-1
Cheerfulness,Rarely feel like being effervescent,E,-1
Cheerfulness,Do not often bring a sense of exuberance,E,-1
Cheerfulness,Seldom find humor in conversations,E,-1
Cheerfulness,Rarely engage in cheerful exchanges,E,-1
Cheerfulness,Do not typically find joy in social settings,E,-1
Cheerfulness,Find it challenging to be joyous,E,-1
Cheerfulness,Seldom feel a sense of cheeriness,E,-1
Cheerfulness,Do not often enjoy engaging in jubilation,E,-1
Cheerfulness,Always focus on the negatives,E,-1
Cheerfulness,Do not often bring a sense of joy,E,-1
Cheerfulness,Seldom find humor in situations,E,-1
Cheerfulness,Rarely feel like engaging in contentment,E,-1
Cheerfulness,Do not typically feel like being cheerful,E,-1
Cheerfulness,Find it hard to be spirited,E,-1
Cheerfulness,Seldom feel a sense of joyfulness,E,-1
Cheerfulness,Do not often enjoy engaging in happiness,E,-1
Cheerfulness,Rarely feel upbeat and lively,E,-1
Cheerfulness,Do not often bring a sense of delight,E,-1
Cheerfulness,Seldom find humor in daily routines,E,-1
Cheerfulness,Rarely engage in happy interactions,E,-1
Cheerfulness,Do not typically find joy in playful moments,E,-1
Cheerfulness,Find it challenging to be vibrant,E,-1
Cheerfulness,Seldom feel a sense of lightheartedness,E,-1
Cheerfulness,Do not often enjoy engaging in playfulness,E,-1
Cheerfulness,Often finds joy in simple things,E,1
Cheerfulness,Do not often bring a sense of glee,E,-1
Cheerfulness,Seldom find humor in everyday experiences,E,-1
Cheerfulness,Rarely feel like engaging in enjoyment,E,-1
Cheerfulness,Do not typically feel buoyant,E,-1
Cheerfulness,Find it hard to be joyful,E,-1
Cheerfulness,Seldom feel a sense of happiness,E,-1
Cheerfulness,Do not often enjoy engaging in liveliness,E,-1
Cheerfulness,Seldom find reasons to smile and laugh,E,-1
Cheerfulness,Frown frequently,E,-1
Cheerfulness,Seldom find humor in ordinary tasks,E,-1
Cheerfulness,Rarely engage in merry exchanges,E,-1
Cheerfulness,See the glass as half empty,E,-1
Cheerfulness,Find it challenging to be animated,E,-1
Cheerfulness,Rarely find things to laugh about,E,-1
Cheerfulness,Do not often enjoy engaging in cheer,E,-1
Cheerfulness,Rarely feel like being gleeful,E,-1
Cheerfulness,Do not often bring a sense of lightheartedness,E,-1
Cheerfulness,Seldom find humor in regular occurrences,E,-1
Cheerfulness,Rarely feel like engaging in laughter,E,-1
Cheerfulness,Do not typically feel like being lively,E,-1
Cheerfulness,Find it hard to be effervescent,E,-1
Cheerfulness,Often see the glass as half empty,E,-1
Cheerfulness,Do not often enjoy engaging in joy,E,-1
Cheerfulness,Rarely feel like being radiant,E,-1
Cheerfulness,Do not often bring a sense of buoyancy,E,-1
Cheerfulness,Seldom find humor in the mundane,E,-1
Cheerfulness,Rarely engage in vibrant exchanges,E,-1
Cheerfulness,Do not typically find joy in banter,E,-1
Cheerfulness,Seldom find reasons to smile,E,-1
Cheerfulness,Often see the bright side of life,E,1
Cheerfulness,Find it hard to see the bright side of things,E,-1
Cheerfulness,Rarely feel like being joyous,E,-1
Cheerfulness,Seldom smile or laugh,E,-1
Cheerfulness,Seldom find humor in everyday moments,E,-1
Cheerfulness,Rarely feel like engaging in mirth,E,-1
Cheerfulness,Do not typically feel like being jubilant,E,-1
Cheerfulness,Rarely finds joy in things,E,-1
Cheerfulness,Radiate positivity in every situation,E,1
Cheerfulness,Do not often enjoy engaging in vitality,E,-1
Cheerfulness,Rarely feel like being buoyant,E,-1
Cheerfulness,Do not often bring a sense of merriment,E,-1
Cheerfulness,Seldom find humor in the simple,E,-1
Cheerfulness,Rarely engage in joyous interactions,E,-1
Cheerfulness,Do not typically find joy in mundane events,E,-1
Cheerfulness,Tend to see the bright side of situations,E,1
Cheerfulness,Seldom feel a sense of funniness,E,-1
Cheerfulness,Rarely show enthusiasm or joy,E,-1
Cheerfulness,Rarely laugh or smile,E,-1
Cheerfulness,Tend to see the glass as half empty,E,-1
Cheerfulness,Seldom find humor in the usual,E,-1
Cheerfulness,Rarely feel like engaging in exuberance,E,-1
Cheerfulness,Rarely find things amusing,E,-1
Cheerfulness,Tend to see the brighter side of things,E,1
Cheerfulness,Seldom feel a sense of brightness,E,-1
Cheerfulness,Rarely find humor in daily life,E,-1
Cheerfulness,Find it hard to see the bright side of life,E,-1
Cheerfulness,Tend to see the glass as half empty,E,-1
Cheerfulness,Seldom find humor in the routine,E,-1
Cheerfulness,Rarely engage in animated exchanges,E,-1
Cheerfulness,Show little enthusiasm or joy,E,-1
Cheerfulness,Tend to see the brighter side of life,E,1
Cheerfulness,Often find it hard to see the bright side of things,E,-1
Cheerfulness,Rarely feel upbeat and positive,E,-1
Cheerfulness,Rarely burst into laughter,E,-1
Cheerfulness,Spread positive vibes wherever you go,E,1
Cheerfulness,Seldom find myself in a good mood,E,-1
Cheerfulness,Tend towards a more subdued demeanor,E,-1
Cheerfulness,Often seem down and unhappy,E,-1
Cheerfulness,Find it hard to stay positive,E,-1
Cheerfulness,Rarely smile in social settings,E,-1
Cheerfulness,Often focus on the negatives,E,-1
Cheerfulness,Seldom express joy or enthusiasm,E,-1
Cheerfulness,Do not often bring a sense of cheer,E,-1
Cheerfulness,Rarely find humor in everyday life,E,-1
Cheerfulness,Rarely engage in joyful exchanges,E,-1
Cheerfulness,Do not typically find joy in social interactions,E,-1
Cheerfulness,Find it hard to remain upbeat,E,-1
Cheerfulness,Rarely show enthusiasm,E,-1
Cheerfulness,Seldom feel a surge of happiness,E,-1
Cheerfulness,Rarely feel upbeat or positive,E,-1
Cheerfulness,Tend to see the bright side of every situation,E,1
Cheerfulness,Rarely smile or find humor in things,E,-1
Cheerfulness,Seldom feel upbeat,E,-1
Cheerfulness,Often feel a bit down,E,-1
Cheerfulness,Find it hard to be vibrant,E,-1
Cheerfulness,Often feel down in the dumps,E,-1
Cheerfulness,Find joy in the little things,E,1
Cheerfulness,Often find a reason to smile,E,1
Cheerfulness,Dwell on the gloomy aspects,E,-1
Cheerfulness,Tend to focus on the negative aspects of life,E,-1
Cheerfulness,Rarely engage in cheerful interactions,E,-1
Cheerfulness,Do not typically find joy in playful exchanges,E,-1
Cheerfulness,Find it challenging to be effervescent,E,-1
Cheerfulness,Rarely see the bright side of things,E,-1
Cheerfulness,Focus on the negatives in every situation,E,-1
Cheerfulness,Struggle to find reasons to smile,E,-1
Cheerfulness,Seldom find humor in routine events,E,-1
Cheerfulness,Rarely feel like engaging in cheerfulness,E,-1
Cheerfulness,Rarely express joy openly,E,-1
Cheerfulness,Often find reasons to smile even in difficult times,E,1
Cheerfulness,Rarely laughs or smiles,E,-1
Cheerfulness,Rarely feel enthusiastic or upbeat about things,E,-1
Cheerfulness,Maintain a positive attitude even in tough situations,E,1
Cheerfulness,Brighten up a room with your presence,E,1
Cheerfulness,Bring joy to everyday moments,E,1
Cheerfulness,Rarely engage in lively interactions,E,-1
Cheerfulness,Seldom find humor in everyday situations,E,-1
Cheerfulness,Find it challenging to be joyful,E,-1
Cheerfulness,Seldom feel a sense of contentment,E,-1
Cheerfulness,Brighten the room with laughter,E,1
Cheerfulness,Rarely find joy in everyday moments,E,-1
Cheerfulness,Rarely find enjoyment in daily activities,E,-1
Cheerfulness,Seldom find humor in ordinary moments,E,-1
Cheerfulness,Rarely find humor in situations,E,-1
Cheerfulness,Dwell on the negatives,E,-1
Cheerfulness,Maintain a serious demeanor,E,-1
Cheerfulness,Feel downhearted and blue,E,-1
Cheerfulness,Rarely crack a smile or laugh at jokes,E,-1
Cheerfulness,Rarely find joy in daily activities,E,-1
Cheerfulness,Feel overwhelmed by stress and rarely find things amusing,E,-1
Cheerfulness,Often find reasons to smile,E,1
Cheerfulness,Always see the glass as half empty,E,-1
Cheerfulness,Seldom feel lighthearted and joyful,E,-1
Cheerfulness,Rarely feel enthusiastic about the day ahead,E,-1
Cheerfulness,Tend to focus on the negatives in situations,E,-1
Cheerfulness,Rarely display a sunny demeanor,E,-1
Cheerfulness,Often take life too seriously,E,-1
Cheerfulness,Rarely smiles or laughs,E,-1
Cheerfulness,Often feel downhearted,E,-1
Cheerfulness,Rarely find reasons to smile or laugh,E,-1
Cheerfulness,Do not typically feel like being spirited,E,-1
Cheerfulness,Find it hard to be gleeful,E,-1
Cheerfulness,Rarely find joy in day-to-day activities,E,-1
Cheerfulness,Often feel blue and downhearted,E,-1
Cheerfulness,Find it difficult to stay positive,E,-1
Cheerfulness,Often find it difficult to smile or laugh,E,-1
Cheerfulness,Find it hard to lighten the mood,E,-1
Cheerfulness,Find it hard to stay upbeat,E,-1
Cheerfulness,Bring joy and laughter to those around them,E,1
Cheerfulness,Seldom feel elated,E,-1
Cheerfulness,Find joy in every moment,E,1
Cheerfulness,Spread smiles wherever you go,E,1
Cheerfulness,Laugh wholeheartedly,E,1
Cheerfulness,Embrace each day with a positive outlook,E,1
Cheerfulness,See the bright side of every situation,E,1
Cheerfulness,Enjoy the little things in life,E,1
Cheerfulness,Radiate positive energy,E,1
Cheerfulness,Turn challenges into opportunities for joy,E,1
Cheerfulness,Keep a sunny disposition,E,1
Cheerfulness,Celebrate the simple pleasures,E,1
Cheerfulness,Find humor in everyday life,E,1
Cheerfulness,Bring light to those around you,E,1
Cheerfulness,Delight in the company of others,E,1
Cheerfulness,Radiate joy,E,1
Cheerfulness,Look for the silver linings,E,1
Cheerfulness,Make the best out of any scenario,E,1
Cheerfulness,Lift the spirits of those nearby,E,1
Cheerfulness,Dance to your own rhythm,E,1
Cheerfulness,Keep a twinkle in your eye,E,1
Cheerfulness,Infect others with your laughter,E,1
Cheerfulness,Cherish every laugh shared,E,1
Cheerfulness,Be the reason someone smiles today,E,1
Cheerfulness,Enjoy every moment as it comes,E,1
Cheerfulness,Find bliss in the present,E,1
Cheerfulness,Create memories filled with joy,E,1
Cheerfulness,See life as an adventure,E,1
Cheerfulness,Revel in the happiness of others,E,1
Cheerfulness,Let your laughter echo,E,1
Cheerfulness,Have a zest for life,E,1
Cheerfulness,Look forward to each new day,E,1
Cheerfulness,Savor each joyful moment,E,1
Cheerfulness,Be enthusiastic about lifes possibilities,E,1
Cheerfulness,Take pleasure in the success of others,E,1
Cheerfulness,Find happiness in unexpected places,E,1
Cheerfulness,Live with a carefree attitude,E,1
Cheerfulness,Let optimism be your guide,E,1
Cheerfulness,Relish the freedom of being happy,E,1
Cheerfulness,Embrace the joy of living,E,1
Cheerfulness,Smile through the tough times,E,1
Cheerfulness,Bring joy to every situation,E,1
Cheerfulness,Find amusement in the world around you,E,1
Cheerfulness,Keep your spirits high,E,1
Cheerfulness,Enjoy the spontaneity of life,E,1
Cheerfulness,Laugh at lifes little surprises,E,1
Cheerfulness,Share your joy with the world,E,1
Cheerfulness,Celebrate your achievements with a smile,E,1
Cheerfulness,Find delight in diversity,E,1
Cheerfulness,Create a joyful environment,E,1
Cheerfulness,Be upbeat even on rainy days,E,1
Cheerfulness,Let happiness be your default state,E,1
Cheerfulness,Bring humor into everyday activities,E,1
Cheerfulness,Laugh often,E,1
Cheerfulness,See challenges as adventures,E,1
Cheerfulness,Find beauty in every experience,E,1
Cheerfulness,Smile at the little victories,E,1
Cheerfulness,Seek happiness in every endeavor,E,1
Cheerfulness,Enjoy the thrill of new experiences,E,1
Cheerfulness,Take life with a pinch of fun,E,1
Cheerfulness,Be playful in your pursuits,E,1
Cheerfulness,Look for joy in the journey,E,1
Cheerfulness,Celebrate lifes smallest victories,E,1
