label_raw,text,label_ocean,key
Introspection/Private Self-Consciousness,I dont reflect on my personal experiences.,N,-1
Introspection/Private Self-Consciousness,I dont think deeply about myself.,N,-1
Introspection/Private Self-Consciousness,I dont like to explore my thoughts.,N,-1
Introspection/Private Self-Consciousness,I dont enjoy pondering my identity.,N,-1
Introspection/Private Self-Consciousness,I dont delve into my own psyche.,N,-1
Introspection/Private Self-Consciousness,I avoid contemplating my own nature.,N,-1
Introspection/Private Self-Consciousness,I dont reflect on my own life.,N,-1
Introspection/Private Self-Consciousness,I dont question my personal values.,N,-1
Introspection/Private Self-Consciousness,I dont seek insight into myself.,N,-1
Introspection/Private Self-Consciousness,I dont examine my own motivations.,N,-1
Introspection/Private Self-Consciousness,I dont look for self-understanding.,N,-1
Introspection/Private Self-Consciousness,I dont explore my personal beliefs.,N,-1
Introspection/Private Self-Consciousness,I dont analyze my own mind.,N,-1
Introspection/Private Self-Consciousness,I dont reflect on my inner state.,N,-1
Introspection/Private Self-Consciousness,I dont enjoy knowing myself better.,N,-1
Introspection/Private Self-Consciousness,I dont seek to understand my feelings.,N,-1
Introspection/Private Self-Consciousness,I dont ponder my own existence.,N,-1
Introspection/Private Self-Consciousness,I dont delve into my personal thoughts.,N,-1
Introspection/Private Self-Consciousness,I dont explore my own consciousness.,N,-1
Introspection/Private Self-Consciousness,I dont analyze my personal experiences.,N,-1
Introspection/Private Self-Consciousness,I dont reflect on my mental processes.,N,-1
Introspection/Private Self-Consciousness,I don't seek self-reflection,N,-1
Introspection/Private Self-Consciousness, Enjoy pondering personal thoughts,N,1
Introspection/Private Self-Consciousness,Delve into your own mind,N,1
Introspection/Private Self-Consciousness, Frequently analyze your emotions,N,1
Introspection/Private Self-Consciousness,Keep your feelings to yourself,N,1
Introspection/Private Self-Consciousness, Value your internal dialogue,N,1
Introspection/Private Self-Consciousness, Seek solitude for self-reflection,N,1
Introspection/Private Self-Consciousness,Contemplate your life choices,N,1
Introspection/Private Self-Consciousness, Regularly evaluate your beliefs,N,1
Introspection/Private Self-Consciousness,Prefer quiet moments to think,N,1
Introspection/Private Self-Consciousness,Explore your inner world,N,1
Introspection/Private Self-Consciousness,Focus on self-awareness,N,1
Introspection/Private Self-Consciousness, Ruminate on past experiences,N,1
Introspection/Private Self-Consciousness,Prioritize understanding yourself,N,1
Introspection/Private Self-Consciousness, Maintain a rich inner life,N,1
Introspection/Private Self-Consciousness, Often lost in thought,N,1
Introspection/Private Self-Consciousness,Question your motivations,N,1
Introspection/Private Self-Consciousness,Revisit old memories often,N,1
Introspection/Private Self-Consciousness,Examine your desires deeply,N,1
Introspection/Private Self-Consciousness,Avoid sharing personal details,N,1
Introspection/Private Self-Consciousness, Find comfort in introspection,N,1
Introspection/Private Self-Consciousness,Reflect on your actions,N,1
Introspection/Private Self-Consciousness, Analyze your thought processes,N,1
Introspection/Private Self-Consciousness, Enjoy being alone with your thoughts,N,1
Introspection/Private Self-Consciousness,Keep a diary of your reflections,N,1
Introspection/Private Self-Consciousness,Seek insight into your behavior,N,1
Introspection/Private Self-Consciousness,Prefer deep self-examination,N,1
Introspection/Private Self-Consciousness,Have a strong sense of self,N,1
Introspection/Private Self-Consciousness,Frequently daydream,N,1
Introspection/Private Self-Consciousness,Engage in self-analysis,N,1
Introspection/Private Self-Consciousness,Private about personal growth,N,1
Introspection/Private Self-Consciousness,Explore your inner conflicts,N,1
Introspection/Private Self-Consciousness, Self-reflective by nature,N,1
Introspection/Private Self-Consciousness,Contemplate your identity,N,1
Introspection/Private Self-Consciousness, Value inner peace,N,1
Introspection/Private Self-Consciousness,Often meditate on life,N,1
Neuroticism,Feel anxious in unfamiliar situations,N,1
Neuroticism,Worry about things going wrong,N,1
Neuroticism,Tend to feel sad often,N,1
Neuroticism, Find it hard to relax and unwind,N,1
Neuroticism,Get upset over minor issues,N,1
Neuroticism, Experience frequent mood swings,N,1
Neuroticism,Have trouble letting go of negative thoughts,N,1
Neuroticism,Feel overwhelmed by stress easily,N,1
Neuroticism,Often imagine the worst-case scenario,N,1
Neuroticism,Have difficulty coping with criticism,N,1
Neuroticism,Feel nervous when meeting new people,N,1
Neuroticism,Are easily hurt by others' remarks,N,1
Neuroticism,Feel tense in social situations,N,1
Neuroticism, Often feel insecure about yourself,N,1
Neuroticism, Dwell on past mistakes,N,1
Neuroticism, Find it hard to forgive yourself,N,-1
Neuroticism,Feel uneasy in crowded places,N,1
Neuroticism,Worry about your health frequently,N,1
Neuroticism, Often feel out of control emotionally,N,1
Neuroticism,Have trouble sleeping due to worry,N,1
Neuroticism,Find it difficult to handle failure,N,1
Neuroticism,Tend to overthink simple decisions,N,1
Neuroticism,Feel discouraged easily,N,1
Neuroticism,Often feel restless and unsettled,N,1
Neuroticism,Have a hard time managing stress,N,1
Neuroticism,Feel vulnerable to criticism,N,1
Neuroticism,Struggle with self-doubt,N,1
Neuroticism,Find it hard to stay calm under pressure,N,1
Neuroticism,Tend to react strongly to negative events,N,1
Neuroticism,Often feel dissatisfied with life,N,1
Neuroticism,Feel anxious about future uncertainties,N,1
Neuroticism, Feel anxious about small details.,N,1
Neuroticism, Worry excessively about the future.,N,1
Neuroticism,Overthink past experiences frequently,N,1
Neuroticism,Feel overwhelmed by minor setbacks.,N,1
Neuroticism,Get frustrated when things don't go as planned.,N,1
Neuroticism, Experience frequent mood swings.,N,1
Neuroticism,Feel nervous in unfamiliar situations.,N,1
Neuroticism, Have difficulty calming down after being upset.,N,1
Neuroticism,React strongly to criticism,N,1
Neuroticism,Feel tense in social gatherings,N,1
Neuroticism,Struggle to let go of grudges,N,1
Neuroticism,Feel uneasy when plans change suddenly.,N,1
Neuroticism, Experience frequent bouts of sadness.,N,1
Neuroticism, Find it hard to relax after a stressful day.,N,1
Neuroticism,Feel self-conscious about personal flaws,N,1
Neuroticism,Get irritated by loud noises,N,1
Neuroticism,Feel insecure in new relationships,N,1
Neuroticism,Worry about others' opinions frequently.,N,1
Neuroticism,Have trouble falling asleep due to racing thoughts.,N,1
Neuroticism,Feel impatient when waiting.,N,1
Neuroticism,Exhibit a strong fear of failure,N,1
Neuroticism,Feel easily embarrassed in public.,N,1
Neuroticism, Experience frequent feelings of guilt.,N,1
Neuroticism,Feel uneasy about making decisions.,N,1
Neuroticism, Find it hard to focus when stressed.,N,1
Neuroticism,Feel overwhelmed by too many choices,N,1
Neuroticism,Get jittery about upcoming events.,N,1
Neuroticism,Feel easily threatened by others.,N,1
Neuroticism,Feel uncomfortable in crowded places.,N,1
Neuroticism,Worry about health issues constantly,N,1
Neuroticism,Feel anxious easily,N,1
Vulnerability,Frequently feels overwhelmed by challenges,N,-1
Vulnerability,Is easily discouraged by criticism,N,-1
Vulnerability,Struggles to maintain composure under pressure,N,-1
Vulnerability,Needs reassurance in uncertain situations,N,-1
Vulnerability,Finds it difficult to cope with unexpected changes,N,-1
Vulnerability,Is sensitive to negative feedback,N,-1
Vulnerability,Tends to avoid situations that may lead to failure,N,-1
Vulnerability,Often feels anxious in unfamiliar settings,N,-1
Vulnerability,Relies on others for emotional support,N,-1
Vulnerability,Easily affected by others' opinions,N,-1
Vulnerability,Experiences self-doubt in competitive environments,N,-1
Vulnerability,Hesitates to take risks due to fear of failure,N,-1
Vulnerability,Feels insecure in social situations,N,-1
Vulnerability,Finds it challenging to face criticism gracefully,N,-1
Vulnerability,Has difficulty expressing emotions openly,N,-1
Vulnerability,Tends to dwell on past mistakes,N,-1
Vulnerability,Struggle to maintain composure in stressful situations,N,1
Vulnerability,Feel exposed when sharing personal thoughts,N,1
Vulnerability,Fret over perceived judgments from others,N,1
Vulnerability,Find it hard to mask emotions in public,N,1
Vulnerability,Often feel defenseless in confrontations,N,1
Vulnerability,Experience anxiety during unpredictable events,N,1
Vulnerability,Feel insecure about personal capabilities,N,1
Vulnerability,Become easily shaken by criticism,N,1
Vulnerability,Frequently second-guess personal decisions,N,1
Vulnerability,Feel uneasy in unfamiliar environments,N,1
Vulnerability,Often feel unprepared in challenging situations,N,1
Vulnerability,Struggle to assert oneself in group settings,N,1
Vulnerability,Feel anxious about future uncertainties,N,1
Vulnerability,Get distressed when plans fall through,N,1
Vulnerability,Feel exposed in vulnerable conversations,N,1
Vulnerability,Feel threatened by conflicting opinions,N,1
Vulnerability,Feel nervous when,N,1
Adventurousness,Prefer to stick to familiar routes,O,-1
Adventurousness,Rarely try new foods at restaurants,O,-1
Adventurousness,Avoid spontaneous plans,O,-1
Adventurousness,Feel uneasy in unfamiliar surroundings,O,-1
Adventurousness,Dislike surprises and unplanned events,O,-1
Adventurousness,Prefer predictable routines,O,-1
Adventurousness,Find comfort in doing the same activities,O,-1
Adventurousness,Avoid risky activities,O,-1
Adventurousness,Would rather not try skydiving,O,-1
Adventurousness,Stick to well-trodden paths,O,-1
Adventurousness,Don't enjoy exploring new places,O,-1
Adventurousness,Choose safety over thrill,O,-1
Adventurousness,Prefer a stable environment,O,-1
Adventurousness,Find adventure movies unrealistic,O,-1
Adventurousness,Don't seek out adrenaline rushes,O,-1
Adventurousness,Feel anxious about change,O,-1
Adventurousness,Prefer to know,O,-1
Adventurousness,Embrace new experiences with open arms,O,1
Adventurousness, Step out of your comfort zone regularly.,O,1
Adventurousness, Dare to explore the unknown paths.,O,1
Adventurousness, Find joy in spontaneous adventures.,O,1
Adventurousness, Live life with a sense of wanderlust.,O,1
Adventurousness,Challenge yourself to try something new.,O,1
Adventurousness,Seek out thrilling opportunities continually.,O,1
Adventurousness, Venture into the wild with enthusiasm.,O,1
Adventurousness, Welcome surprises as they come your way.,O,1
Adventurousness, Expand your horizons by traveling often.,O,1
Adventurousness,Be curious about the world around you.,O,1
Adventurousness, Discover the beauty of taking risks.,O,1
Adventurousness,Make every day an exciting journey.,O,1
Adventurousness, Feel the rush of adrenaline in new ventures.,O,1
Adventurousness,Pursue adventures that ignite your spirit.,O,1
Adventurousness,Harness the power of curiosity.,O,1
Adventurousness, Find freedom in exploring the unfamiliar.,O,1
Adventurousness, Savor the uncertainty of new challenges.,O,1
Adventurousness, Embrace the thrill of the unexpected.,O,1
Adventurousness, Let your heart guide you to new places.,O,1
Adventurousness, Dance to the rhythm of adventure.,O,1
Adventurousness, Breathe life into your adventurous dreams.,O,1
Adventurousness, Live fearlessly and explore endlessly.,O,1
Adventurousness,Cultivate a daring spirit within you.,O,1
Adventurousness, Uncover hidden gems in distant lands.,O,1
Adventurousness,Let your imagination run wild with ideas.,O,1
Adventurousness,Be bold in creating your own path.,O,1
Adventurousness, Conquer your fears by facing them head-on,O,1
Emotionality,Im not easily affected by emotional events.,O,-1
Emotionality,I tend to stay calm even in emotional situations.,O,-1
Emotionality,I rarely find myself overwhelmed by emotions.,O,-1
Emotionality,I dont often cry during movies or sad stories.,O,-1
Emotionality,I usually keep my emotions in check.,O,-1
Emotionality,Im not one to wear my heart on my sleeve.,O,-1
Emotionality,I generally maintain a stoic demeanor.,O,-1
Emotionality,Emotional scenes in books dont usually move me.,O,-1
Emotionality,I often dont understand emotional outbursts.,O,-1
Emotionality,I find it hard to empathize with overly emotional people.,O,-1
Emotionality,I tend to approach situations logically rather than emotionally.,O,-1
Emotionality,I seldom let my feelings dictate my actions.,O,-1
Emotionality,I rarely feel emotionally charged.,O,-1
Emotionality,I dont get caught up in emotional drama.,O,-1
Emotionality,I prefer to handle matters without emotional involvement.,O,-1
Emotionality,I dont often feel emotionally vulnerable.,O,-1
Emotionality,I usually dont express my emotions outwardly.,O,-1
Emotionality,I often dont notice when others are emotional.,O,-1
Emotionality,I find it difficult to relate to emotional expressions.,O,-1
Emotionality,I am often indifferent to emotional stimuli.,O,-1
Emotionality,I dont get emotional during arguments.,O,-1
Emotionality,I rarely experience emotional highs and lows.,O,-1
Emotionality,I usually remain detached in emotional situations.,O,-1
Emotionality,I seldom react emotionally to news or events.,O,-1
Emotionality,I dont often find myself emotionally invested.,O,-1
Emotionality,I find it hard to connect with emotional stories.,O,-1
Emotionality,I tend to be unaffected by emotional appeals.,O,-1
Emotionality,I am not easily moved by emotional speeches.,O,-1
Emotionality,I find it challenging to understand intense emotions.,O,-1
Emotionality,I avoid situations that are emotionally charged.,O,-1
Emotionality,I often don't recognize my emotions,O,-1
Emotionality,Often overwhelmed by intense feelings,O,1
Emotionality,Frequently moved to tears by art,O,1
Emotionality,Respond with empathy to others' emotions,O,1
Emotionality,Express feelings openly and easily,O,1
Emotionality,Have a strong connection to your emotions,O,1
Emotionality,Find comfort in emotional expression,O,1
Emotionality,Experience profound emotional highs and lows,O,1
Emotionality,Feel emotions deeply and intensely,O,1
Emotionality,Are easily affected by the mood of others,O,1
Emotionality,Have a vivid emotional inner life,O,1
Emotionality,Find emotional experiences fulfilling,O,1
Emotionality,Are in tune with your emotional state,O,1
Emotionality,Experience strong emotional reactions,O,1
Emotionality,Value emotional connections with others,O,1
Emotionality,Are quick to share your feelings,O,1
Emotionality,Enjoy discussing emotions and feelings,O,1
Emotionality,Feel a strong need for emotional honesty,O,1
Imagination, Rarely think outside the box,O,-1
Imagination, Struggle to picture things in my mind,O,-1
Imagination,Not prone to daydreaming,O,-1
Imagination, Find it hard to visualize stories,O,-1
Imagination, Do not engage in fantasy worlds,O,-1
Imagination,Lack creative ideas,O,-1
Imagination,Seldom enjoy creative writing,O,-1
Imagination, Have a hard time creating mental images,O,-1
Imagination, Dont see vivid imagery in my thoughts,O,-1
Imagination, Not interested in abstract concepts,O,-1
Imagination,Prefer clear-cut realities,O,-1
Imagination, Do not fantasize about the future,O,-1
Imagination, Find imaginative play uninteresting,O,-1
Imagination, Rarely create mental scenarios,O,-1
Imagination, Have trouble visualizing possibilities,O,-1
Imagination, Do not enjoy imaginative games,O,-1
Imagination, Seldom make up stories,O,-1
Imagination, Lack a vivid imagination,O,-1
Imagination, Not drawn to artistic endeavors,O,-1
Imagination, Find it hard to think creatively,O,-1
Imagination, Do not enjoy speculative fiction,O,-1
Imagination, Struggle to envision new ideas,O,-1
Imagination, Not drawn to imaginative activities,O,-1
Imagination, Find it difficult to imagine the unknown,O,-1
Imagination, Rarely engage in creative pursuits,O,-1
Imagination, Prefer straightforward solutions,O,-1
Imagination, Do not visualize hypothetical situations,O,-1
Imagination, Seldom find myself lost in imagination,O,-1
Imagination, Have difficulty picturing abstract ideas,O,-1
Imagination, Lack interest in imaginative play,O,-1
Imagination,Find it hard to dream up,O,-1
Imagination,Often drift into a world of fantasy,O,1
Imagination,Craft elaborate stories in your mind,O,1
Imagination,Visualize entire worlds in your head,O,1
Imagination,Create vivid mental images,O,1
Imagination,Constantly dream up new ideas,O,1
Imagination,Lose track of reality while thinking,O,1
Imagination,Invent new scenarios just for fun,O,1
Imagination,Find yourself daydreaming often,O,1
Imagination,Imagine endless possibilities,O,1
Imagination,Invent stories with intricate plots,O,1
Imagination,Picture yourself in different lives,O,1
Imagination,Dream up creative solutions,O,1
Imagination,Get lost in a sea of thoughts,O,1
Imagination,Picture things vividly in your mind,O,1
Imagination,Imagine yourself in different times,O,1
Imagination,Think up fantastical creatures,O,1
Imagination,Envision what could be,O,1
Imagination,I enjoy exploring new ideas and concepts,O,1
Intellect,Struggle with complex problems,O,-1
Intellect,Prefer concrete facts over theories,O,-1
Intellect,Take time to grasp new concepts,O,-1
Intellect,Find it hard to follow complicated instructions,O,-1
Intellect,Avoid engaging in deep discussions,O,-1
Intellect,Feel overwhelmed by intricate details,O,-1
Intellect,Rarely question the status quo,O,-1
Intellect,Do not enjoy thinking about philosophical topics,O,-1
Intellect,Find abstract reasoning challenging,O,-1
Intellect,Prefer simple explanations to detailed analyses,O,-1
Intellect,Do not ponder over hypothetical situations,O,-1
Intellect,Avoid tasks that require critical thinking,O,-1
Intellect,Have difficulty understanding sarcasm,O,-1
Intellect,Rarely think outside the box,O,-1
Intellect,Feel lost during theoretical discussions,O,-1
Intellect,Find it hard to connect different ideas,O,-1
Intellect,Prefer practical solutions over innovative ideas,O,-1
Intellect,Love solving complex puzzles,O,1
Intellect,Engage in deep philosophical discussions,O,1
Intellect,Find pleasure in reading challenging books,O,1
Intellect,Often question the status quo,O,1
Intellect,Enjoy analyzing intricate problems,O,1
Intellect,Appreciate the nuances in art and literature,O,1
Intellect,Eager to learn new concepts,O,1
Intellect,Enjoy exploring abstract theories,O,1
Intellect,Can easily connect different ideas,O,1
Intellect,Love engaging in debates on various topics,O,1
Intellect,Always seek to understand the why behind things,O,1
Intellect,Enjoy conducting research on diverse subjects,O,1
Intellect,Have a passion for learning languages,O,1
Intellect,Find joy in deciphering codes,O,1
Intellect,Love exploring scientific phenomena,O,1
Intellect,Constantly seek knowledge from various sources,O,1
Intellect,Enjoy creating innovative solutions,O,1
Intellectual Openness,Avoid philosophical discussions,O,-1
Intellectual Openness,Dislike trying new foods,O,-1
Intellectual Openness,Rarely enjoy art galleries,O,-1
Intellectual Openness,Find it hard to think outside the box,O,-1
Intellectual Openness,Have little interest in theoretical concepts,O,-1
Intellectual Openness,Prefer practical solutions over creative ones,O,-1
Intellectual Openness,Resist change in routine,O,-1
Intellectual Openness,Struggle with imaginative tasks,O,-1
Intellectual Openness,Have a hard time embracing new ideas,O,-1
Intellectual Openness,Often feel uncomfortable with ambiguity,O,-1
Intellectual Openness,Tend to follow established methods,O,-1
Intellectual Openness,Rarely question traditional beliefs,O,-1
Intellectual Openness,Feel uneasy in unfamiliar situations,O,-1
Intellectual Openness,Have little patience for abstract theories,O,-1
Intellectual Openness,Prefer concrete facts to speculation,O,-1
Intellectual Openness,Find it challenging to embrace unconventional ideas,O,-1
Intellectual Openness,Tend to avoid fantasy novels,O,-1
Intellectual Openness,Intellectual Openness is not a priority for me,O,-1
Intellectual Openness, Enjoys exploring new ideas and concepts.,O,1
Intellectual Openness, Loves to engage in deep and meaningful conversations.,O,1
Intellectual Openness, Finds joy in learning about diverse cultures.,O,1
Intellectual Openness, Is always eager to try new experiences.,O,1
Intellectual Openness, Appreciates the complexity in simple things.,O,1
Intellectual Openness, Is curious about how the world works.,O,1
Intellectual Openness, Seeks out new perspectives and viewpoints.,O,1
Intellectual Openness, Values originality and creativity.,O,1
Intellectual Openness, Is open to unconventional ideas.,O,1
Intellectual Openness, Thinks critically about various topics.,O,1
Intellectual Openness, Is willing to question established norms.,O,1
Intellectual Openness, Enjoys reading a wide variety of books.,O,1
Intellectual Openness, Is fascinated by scientific discoveries.,O,1
Intellectual Openness, Likes to analyze different sides of an argument.,O,1
Intellectual Openness, Finds inspiration in unexpected places.,O,1
Intellectual Openness, Loves to brainstorm and generate new ideas.,O,1
Intellectual Openness, Is intrigued by philosophical discussions.,O,1
Intellectual Openness, Is open to changing opinions when presented with new evidence.,O,1
Intellectual Openness, Enjoys artistic and cultural events.,O,1
Intellectual Openness, Sees the potential in exploring new possibilities.,O,1
Intellectual Openness,Is receptive to innovative solutions.,O,1
Intellectual Openness, Finds satisfaction in solving complex problems.,O,1
Intellectual Openness, Is enthusiastic about learning new skills.,O,1
Intellectual Openness,Welcomes diverse opinions and ideas.,O,1
Intellectual Openness, Is drawn to abstract and theoretical concepts.,O,1
Intellectual Openness, Enjoys challenging their own beliefs.,O,1
Intellectual Openness,Is passionate about continuous personal growth.,O,1
Intellectual Openness, Is willing to adapt to new situations.,O,1
Liberalism,Do not like art,O,-1
Liberalism,Support social equality and justice,O,1
Liberalism,Advocate for environmental protection and sustainability,O,1
Liberalism,Value freedom of speech and expression,O,1
Liberalism,Believe in progressive taxation policies,O,1
Liberalism,Support universal healthcare access,O,1
Liberalism,Champion diverse and inclusive societies,O,1
Liberalism,Encourage scientific research and innovation,O,1
Liberalism,Promote gender equality and women's rights,O,1
Liberalism,Oppose censorship and support free press,O,1
Liberalism,Believe in the separation of church and state,O,1
Liberalism,Advocate for the rights of marginalized communities,O,1
Liberalism,Encourage multiculturalism and diversity,O,1
Liberalism,Support renewable energy initiatives,O,1
Liberalism,Value personal freedom and autonomy,O,1
Liberalism,Promote global cooperation and diplomacy,O,1
Liberalism,Believe in the importance of education for all,O,1
Liberalism,Support affordable housing initiatives,O,1
Openness To Experience,Sure","here are new descriptive texts for the trait Openness To Experience:,"O,1"
Openness To Experience, Prefer reading factual articles over imaginative stories.,O,-1
Openness To Experience, Stay away from unconventional ideas.,O,-1
Openness To Experience,Feel uncomfortable in spontaneous situations.,O,-1
Openness To Experience,Avoid trying exotic foods,O,-1
Openness To Experience, Prefer routine tasks over creative challenges.,O,-1
Openness To Experience,Rarely venture into unfamiliar topics.,O,-1
Openness To Experience,Avoid discussing abstract concepts.,O,-1
Openness To Experience,Feel unsettled by unpredictable art forms,O,-1
Openness To Experience, Seldom engage in speculative debates.,O,-1
Openness To Experience,Prefer structured environments over chaotic ones.,O,-1
Openness To Experience, Dislike exploring new philosophies.,O,-1
Openness To Experience, Have little interest in artistic endeavors.,O,-1
Openness To Experience,Feel uneasy in unfamiliar cultural settings,O,-1
Openness To Experience,Avoid experimenting with new styles,O,-1
Openness To Experience,Prefer sticking to tried-and-true methods.,O,-1
Openness To Experience,Rarely explore beyond known boundaries,O,-1
Openness To Experience,Dislike abstract paintings.,O,-1
Openness To Experience,Find comfort in predictable experiences.,O,-1
Openness To Experience,Prefer concrete instructions over open-ended tasks,O,-1
Openness To Experience,Avoid reading science fiction.,O,-1
Openness To Experience,Feel overwhelmed by too many options,O,-1
Openness To Experience, Dislike ambiguity in discussions.,O,-1
Openness To Experience,Avoid taking risks with new technologies,O,-1
Openness To Experience,Prefer familiar music over new genres,O,-1
Openness To Experience,Dislike novels with complex narratives,O,-1
Openness To Experience, Avoid activities with uncertain outcomes.,O,-1
Openness To Experience,Prefer facts over theories,O,-1
Openness To Experience, Find it difficult to adapt to change.,O,-1
Openness To Experience, Avoid tasks that require creative thinking.,O,-1
Openness To Experience,Sure","I love exploring new ideas and concepts.,"O,1"
Openness To Experience, Appreciate diverse cultural experiences.,O,1
Openness To Experience,Seek out unconventional ideas,O,1
Openness To Experience,Embrace change with enthusiasm,O,1
Openness To Experience,Enjoy exploring new cuisines,O,1
Openness To Experience, Find joy in artistic expression.,O,1
Openness To Experience,Value intellectual discussions.,O,1
Openness To Experience,Pursue lifelong learning,O,1
Openness To Experience,Curious about world religions,O,1
Openness To Experience,Enjoy philosophical debates,O,1
Openness To Experience,Love discovering new music genres.,O,1
Openness To Experience,Open to alternative lifestyles,O,1
Openness To Experience, Appreciate abstract art.,O,1
Openness To Experience,Enjoy traveling to unfamiliar places,O,1
Openness To Experience, Find fascination in scientific theories.,O,1
Openness To Experience,Seek out unique perspectives,O,1
Openness To Experience, Love experimenting with creative writing.,O,1
Openness To Experience,Enjoy crafting original recipes.,O,1
Openness To Experience, Appreciate avant-garde cinema.,O,1
Openness To Experience,Enjoy exploring historical contexts.,O,1
Openness To Experience,Find inspiration in nature.,O,1
Openness To Experience,Love analyzing complex problems.,O,1
Openness To Experience,Enjoy learning new languages,O,1
Openness To Experience, Find joy in improvisational art.,O,1
Openness To Experience, Appreciate the beauty of mathematics.,O,1
Openness To Experience, Seek out intellectual challenges.,O,1
Openness To Experience, Enjoy reading classic literature.,O,1
Openness To Experience,Find value in diverse viewpoints,O,1
Openness To Experience,Appreciate innovative technology,O,1
Openness To Experience,Enjoy visiting art museums.,O,1
Openness To Experience,Love attending live performances.,O,1
Openness To Experience, Enjoy contemplating the universe.,O,1
Openness To Experience, Appreciate the intricacies of design.,O,1
Openness To Experience,Seek out personal growth experiences.,O,1
Openness To Experience,Enjoy participating in workshops.,O,1
Openness To Experience, Appreciate the depth of human emotions.,O,1
Openness To Experience, Love engaging in creative pursuits.,O,1
Openness To Experience, Find wonder in the mysteries of life.,O,1
Openness To Experience,Enjoy exploring psychological concepts,O,1
Openness To Experience,Have a vivid imagination,O,1
Achievement-striving,Consistently pursue your goals with vigor,C,1
Achievement-striving,Often set ambitious targets for yourself,C,1
Achievement-striving,Diligently work towards your objectives,C,1
Achievement-striving,Persistently chase success,C,1
Achievement-striving,Regularly seek new challenges,C,1
Achievement-striving,Strive to excel in all your endeavors,C,1
Achievement-striving,Maintain focus on achieving your aims,C,1
Achievement-striving,Work hard to accomplish your goals,C,1
Achievement-striving,Demonstrate a strong commitment to success,C,1
Achievement-striving,Frequently push yourself to achieve more,C,1
Achievement-striving,Relentlessly pursue your ambitions,C,1
Achievement-striving,Show determination in reaching your goals,C,1
Achievement-striving,Have a strong drive to succeed,C,1
Achievement-striving,Exhibit a high level of motivation,C,1
Achievement-striving,Aim for high standards in your work,C,1
Achievement-striving,Consistently avoid setting ambitious goals,C,-1
Achievement-striving,Push beyond the limits,C,1
Achievement-striving,Persist until the end,C,1
Achievement-striving,Always aim higher,C,1
Achievement-striving,Set new challenges for myself,C,1
Achievement-striving,Seek out opportunities for advancement,C,1
Achievement-striving,Refuse to settle for mediocrity,C,1
Achievement-striving,Pursue excellence relentlessly,C,1
Achievement-striving,Never back down from a challenge,C,1
Achievement-striving,Continuously improve my skills,C,1
Achievement-striving,Focus on achieving greatness,C,1
Achievement-striving,Strive for perfection in my work,C,1
Achievement-striving,Work tirelessly to achieve my goals,C,1
Achievement-striving,Always look for the win,C,1
Achievement-striving,Challenge myself to do better,C,1
Achievement-striving,Reach for the stars,C,1
Achievement-striving,Conquer every obstacle,C,1
Achievement-striving,Take initiative to succeed,C,1
Cautiousness,Think carefully before speaking up in meetings,C,1
Cautiousness,Avoid taking unnecessary risks at work,C,1
Cautiousness,Double-check details before submitting projects,C,1
Cautiousness,Hesitate to try unfamiliar foods,C,1
Cautiousness,Plan trips meticulously to avoid surprises,C,1
Cautiousness,Reluctant to trust others without evidence,C,-1
Cautiousness,Prefer to observe rather than participate in debates,C,-1
Cautiousness,Need time to adjust to new environments,C,1
Cautiousness,Avoid making commitments without careful consideration,C,1
Cautiousness,Focus on immediate rewards rather than long-term consequences,C,-1
Cautiousness,Check the weather forecast before leaving the house,C,1
Cautiousness,Read all terms and conditions before signing contracts,C,1
Cautiousness,Research extensively before making a purchase,C,1
Cautiousness,Feel uneasy in spontaneous situations,C,-1
Cautiousness,Struggle to make quick decisions,C,-1
Cautiousness,Ask for advice before trying something new,C,1
Cautiousness,Worry about potential pitfalls in plans,C,1
Cautiousness,Prefer familiarity over novelty,C,-1
Cautiousness,Avoid crowds due to safety concerns,C,-1
Cautiousness,Take extra precautions when traveling,C,1
Cautiousness,Dislike being the center of attention,C,-1
Cautiousness,Prefer to follow a set routine daily,C,1
Cautiousness, Hesitant to express opinions in large groups,C,-1
Cautiousness, Feel anxious in unpredictable situations,C,-1
Cautiousness, Need time to process changes,C,-1
Cautiousness,Avoid confrontation when possible,C,1
Cautiousness,Take time to weigh all options,C,1
Cautiousness,Feel uneasy in high-pressure environments,C,1
Cautiousness,Dislike surprises of any kind,C,1
Cautiousness,Plan your moves thoroughly,C,1
Cautiousness, Weigh the pros and cons before deciding.,C,1
Cautiousness, Examine the details before proceeding.,C,1
Cautiousness, Anticipate potential risks ahead.,C,1
Cautiousness, Avoid jumping to conclusions.,C,1
Cautiousness,Guard your secrets well.,C,1
Cautiousness,Stay vigilant and aware,C,1
Cautiousness, Protect your interests carefully.,C,1
Cautiousness, Tread lightly in unknown territory.,C,1
Cautiousness, Handle sensitive matters delicately.,C,1
Cautiousness,Be mindful of your spending.,C,1
Cautiousness,Keep your guard up at all times.,C,1
Cautiousness, Listen more than you speak.,C,1
Cautiousness, Double-check your information.,C,1
Cautiousness, Keep a backup plan ready.,C,1
Cautiousness,Watch for hidden pitfalls,C,1
Cautiousness, Secure your assets wisely.,C,1
Cautiousness, Verify before you trust.,C,1
Cautiousness, Assess the situation critically.,C,1
Cautiousness,Avoid rushing into commitments.,C,1
Cautiousness, Navigate through challenges cautiously.,C,1
Cautiousness,Proceed with measured steps.,C,1
Cautiousness, Safeguard your privacy diligently.,C,1
